Title,source,source link,link,link date
AFIMSC leans on technology to keep mission going,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2139972/afimsc-leans-on-technology-to-keep-mission-going/,2021-01-29 14:10
Air Force releases guidance on use of cloth face covers,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2138849/air-force-releases-guidance-on-use-of-cloth-face-covers/,2021-01-29 14:10
Air Force hosts virtual Restoration Advisory Board meeting,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2136557/air-force-hosts-virtual-restoration-advisory-board-meeting/,2021-01-29 14:10
Air Force Works with Project Owners to Protect Health of Airmen and Families Amid COVID-19 Outbreak,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2125258/air-force-works-with-project-owners-to-protect-health-of-airmen-and-families-am/,2021-01-29 14:10
Coronavirus Disease 2019 (COVID-19) Guidance,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2114853/coronavirus-disease-2019-covid-19-guidance/,2021-01-29 14:10
Air Force committed to supporting benefits of Tenant Bill of Rights,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2114841/air-force-committed-to-supporting-benefits-of-tenant-bill-of-rights/,2021-01-29 14:10
AFIMSC cancels 2020 I-WEPTAC,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2114843/afimsc-cancels-2020-i-weptac/,2021-01-29 14:10
Military Housing Privatization Initiative Tenant Bill of Rights signed by Secretary Esper,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2096774/military-housing-privatization-initiative-tenant-bill-of-rights-signed-by-secre/,2021-01-29 14:10
"386th ECES, Marines train with RADR Mobile Training Team",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2100223/386th-eces-marines-train-with-radr-mobile-training-team/,2021-01-29 14:10
Tyndall PMO makes every dollar count through community partnerships,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2090898/tyndall-pmo-makes-every-dollar-count-through-community-partnerships/,2021-01-29 14:10
Air Force engineer wins national recognition,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2090907/air-force-engineer-wins-national-recognition/,2021-01-29 14:10
AFIMSC engineer honored with Bronze Star,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2085220/afimsc-engineer-honored-with-bronze-star/,2021-01-29 14:10
Child care app wins AFIMSC Innovation Rodeo,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2085210/child-care-app-wins-afimsc-innovation-rodeo/,2021-01-29 14:10
On the ropes: firefighters complete advanced rescue course,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2085218/on-the-ropes-firefighters-complete-advanced-rescue-course/,2021-01-29 14:10
Tyndall leadership update Airmen and their families at rebuild town hall,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2065523/tyndall-leadership-update-airmen-and-their-families-at-rebuild-town-hall/,2021-01-29 14:10
APE ensures mission-ready airfields,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2065076/ape-ensures-mission-ready-airfields/,2021-01-29 14:10
MacDill Community Park best in Air Force for landscape architecture,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2066555/macdill-community-park-best-in-air-force-for-landscape-architecture/,2021-01-29 14:10
Air Force Begins Fifth 5-Year Review of Environmental Cleanup Activities at Former Norton Air Force Base,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2051569/air-force-begins-fifth-5-year-review-of-environmental-cleanup-activities-at-for/,2021-01-29 14:10
Tyndall team provides cheer at annual holiday event,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2045825/tyndall-team-provides-cheer-at-annual-holiday-event/,2021-01-29 14:10
Fiscal triad delivers for the Tyndall Rebuild,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2042511/fiscal-triad-delivers-for-the-tyndall-rebuild/,2021-01-29 14:10
AFIMSC Force Development Manager recognized,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2041868/afimsc-force-development-manager-recognized/,2021-01-29 14:10
"BRAC team earns U.S. EPA award for Myrtle Beach cleanup, redevelopment",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2041781/brac-team-earns-us-epa-award-for-myrtle-beach-cleanup-redevelopment/,2021-01-29 14:10
AFCEC makes breakthrough to keep mission moving,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2039990/afcec-makes-breakthrough-to-keep-mission-moving/,2021-01-29 14:10
Florida resilience chief gets look at Tyndall rebuild,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2039988/florida-resilience-chief-gets-look-at-tyndall-rebuild/,2021-01-29 14:10
"PMO, USACE partner to rebuild Tyndall",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2033128/pmo-usace-partner-to-rebuild-tyndall/,2021-01-29 14:10
Air Force taking next steps to address PFAS at former Reese AFB,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2030669/air-force-taking-next-steps-to-address-pfas-at-former-reese-afb/,2021-01-29 14:10
Air Force Housing Helpline Connects Residents to the Support They Seek,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2029990/air-force-housing-helpline-connects-residents-to-the-support-they-seek/,2021-01-29 14:10
"Air Force, USFWS partner to protect natural, cultural resources",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2027696/air-force-usfws-partner-to-protect-natural-cultural-resources/,2021-01-29 14:10
JBER releases Air Installations Compatible Use Zones study results,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2031248/jber-releases-air-installations-compatible-use-zones-study-results/,2021-01-29 14:10
136 Memorial Workout: EOD remembers fallen,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2020742/136-memorial-workout-eod-remembers-fallen/,2021-01-29 14:10
"Air Force tests plasma reactor to degrade, destroy PFOS, PFOA",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2009649/air-force-tests-plasma-reactor-to-degrade-destroy-pfos-pfoa/,2021-01-29 14:10
19th AW trains in aircraft radiological recovery,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2009657/19th-aw-trains-in-aircraft-radiological-recovery/,2021-01-29 14:10
AFIMSC seeks ideas for Innovation Rodeo,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2004517/afimsc-seeks-ideas-for-innovation-rodeo/,2021-01-29 14:10
Connectedness the key to defeating the enemy,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2003345/connectedness-the-key-to-defeating-the-enemy/,2021-01-29 14:10
19th SFS and EOD replicate Joint contingency operations,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2003351/19th-sfs-and-eod-replicate-joint-contingency-operations/,2021-01-29 14:10
"97 CES receives, welcomes new fire truck",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1998130/97-ces-receives-welcomes-new-fire-truck/,2021-01-29 14:10
"Offutt Fire Station updates, renovates",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/2003356/offutt-fire-station-updates-renovates/,2021-01-29 14:10
Bioenvironmental: Protecting our Airmen,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1998134/bioenvironmental-protecting-our-airmen/,2021-01-29 14:10
108th Civil Engineer Squadron building dedicated to Capt. Robert Mendez,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1997998/108th-civil-engineer-squadron-building-dedicated-to-capt-robert-mendez/,2021-01-29 14:10
19 CES Airman follows dreams to become AF firefighter,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1997889/19-ces-airman-follows-dreams-to-become-af-firefighter/,2021-01-29 14:10
CEMIRT increases productivity despite hurricane direct hit,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1988097/cemirt-increases-productivity-despite-hurricane-direct-hit/,2021-01-29 14:10
Commentary: People are at the heart of the Tyndall rebuild effort,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1987841/commentary-people-are-at-the-heart-of-the-tyndall-rebuild-effort/,2021-01-29 14:10
"One year after Hurricane Michael, Tyndall personnel recall experiences",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1985656/one-year-after-hurricane-michael-tyndall-personnel-recall-experiences/,2021-01-29 14:10
Hurricane Michael: One year later,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1985640/hurricane-michael-one-year-later/,2021-01-29 14:10
"CMAFS fire department trains hard, works with community",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1977710/cmafs-fire-department-trains-hard-works-with-community/,2021-01-29 14:10
Showcasing technology at STEM event,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1977685/showcasing-technology-at-stem-event/,2021-01-29 14:10
Energy Action Month: Saving energy on the road,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1977634/energy-action-month-saving-energy-on-the-road/,2021-01-29 14:10
97 CES Concludes Fire Prevention Week with Parade,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1977674/97-ces-concludes-fire-prevention-week-with-parade/,2021-01-29 14:10
Air Force recognizes Energy Action Month 2019,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1977628/air-force-recognizes-energy-action-month-2019/,2021-01-29 14:10
Clean energy partnership demonstrates ‘alternative’ way to move aircraft,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1977622/clean-energy-partnership-demonstrates-alternative-way-to-move-aircraft/,2021-01-29 14:10
Tyndall holds third industry day to plan rebuild of base,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1960730/tyndall-holds-third-industry-day-to-plan-rebuild-of-base/,2021-01-29 14:10
Saving lives since ‘72,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1960256/saving-lives-since-72/,2021-01-29 14:10
Exercise New Horizons 2019 concludes in Guyana,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1960258/exercise-new-horizons-2019-concludes-in-guyana/,2021-01-29 14:10
Offutt runway closure delayed 10 months,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1960261/offutt-runway-closure-delayed-10-months/,2021-01-29 14:10
JBER firefighters help fight McKinley Fire,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1960263/jber-firefighters-help-fight-mckinley-fire/,2021-01-29 14:10
"Air Force workshop focuses on installation support, environmental stewardship",Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1937031/air-force-workshop-focuses-on-installation-support-environmental-stewardship/,2021-01-29 14:10
Hill Air Force Base wins DOE award for energy efficiency,Air Force Civil Engineering Center,https://www.afcec.af.mil/News/,http://www.afcec.af.mil/News/Article-Display/Article/1937029/hill-air-force-base-wins-doe-award-for-energy-efficiency/,2021-01-29 14:10
