Title,source,source link,link,link date,downloaded on,download success,file name,file path
ARCHITECTING,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi17-140_afspcsup/afi17-140_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi17-140_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi17-140_afspcsup.pdf
Aircraft and Equipment Maintenance Management,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi21-101_afspcsup/afi21-101_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi21-101_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi21-101_afspcsup.pdf
"EQUIPMENT INVENTORY, STATUS AND UTILIZATION REPORTING",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi21-103_afspcsup/afi21-103_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi21-103_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi21-103_afspcsup.pdf
INTEGRATED DEFENSE (FOUO),Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi31-101_afspcsup-o/restricted_access.pdf,2021-01-29 16:09,2021-01-29 22:26,True,restricted_access.pdf,../documents/pdfs/AF_epubs/majcom/restricted_access.pdf
FACILITIES BOARD,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi32-10142_afspcsup/afi32-10142_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi32-10142_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi32-10142_afspcsup.pdf
"ELECTRICAL SYSTEMS, POWER PLANTS AND GENERATORS",Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi32-1062_afspcsup/afi32-1062_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi32-1062_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi32-1062_afspcsup.pdf
PUBLICATIONS AND FORMS MANAGEMENT,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi33-360_afspcsup/afi33-360_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi33-360_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi33-360_afspcsup.pdf
SPECIAL TROPHIES AND AWARDS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi36-2805_afspcsup/afi36-2805_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi36-2805_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi36-2805_afspcsup.pdf
INTERNATIONAL AGREEMENTS,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi51-403_afspcsup/afi51-403_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi51-403_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi51-403_afspcsup.pdf
MANAGEMENT OF SCIENCE AND TECHNOLOGY,Air Force E-Publishing,https://www.e-publishing.af.mil/Product-Index/,https://static.e-publishing.af.mil/production/1/afspc/publication/afi61-101_afspcsup_i/afi61-101_afspcsup.pdf,2021-01-29 16:09,2021-01-29 22:26,True,afi61-101_afspcsup.pdf,../documents/pdfs/AF_epubs/majcom/afi61-101_afspcsup.pdf
